guid,title,pubDate,description,link,media 
b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',"b""Book Inspired by TV Show 'Crime Patrol' To be Launched on December 11""",b'2018-12-06T18:12:18+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/12/Crime-patrol.jpg' width='90' height='62' />Westland Publishing will release 'Crime Patrol: The Most Thrilling Stories by Annup Sonii and Oswald Pereira', which has been endorsed by Bollywood actor Ajay Devgn.\n""",b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',
b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',"b""Book Inspired by TV Show 'Crime Patrol' To be Launched on December 11""",b'2018-12-06T18:12:18+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/12/Crime-patrol.jpg' width='90' height='62' />Westland Publishing will release 'Crime Patrol: The Most Thrilling Stories by Annup Sonii and Oswald Pereira', which has been endorsed by Bollywood actor Ajay Devgn.\n""",b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',
b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',"b""Book Inspired by TV Show 'Crime Patrol' To be Launched on December 11""",b'2018-12-06T18:12:18+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/12/Crime-patrol.jpg' width='90' height='62' />Westland Publishing will release 'Crime Patrol: The Most Thrilling Stories by Annup Sonii and Oswald Pereira', which has been endorsed by Bollywood actor Ajay Devgn.\n""",b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',
b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',"b""Book Inspired by TV Show 'Crime Patrol' To be Launched on December 11""",b'2018-12-06T18:12:18+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/12/Crime-patrol.jpg' width='90' height='62' />Westland Publishing will release 'Crime Patrol: The Most Thrilling Stories by Annup Sonii and Oswald Pereira', which has been endorsed by Bollywood actor Ajay Devgn.\n""",b'https://www.news18.com/news/movies/book-inspired-by-tv-show-crime-patrol-to-be-launched-on-december-11-1962865.html',
b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',b'It\xe2\x80\x99s Time We Got Our Own Mythological Superhero: Vishwas Mudagal on His New Book The Last Avatar',b'2018-12-03T12:09:05+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Screen-Shot-2018-11-30-at-10.37.30-AM.png' width='90' height='62' />In an exclusive chat, author Vishwas Mudagal talks about why Indians are reading mythological fiction more than ever, the legend of Kalki, his upcoming book and whether he is planning to write a self-help book anytime soon. \n""",b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',
b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',b'It\xe2\x80\x99s Time We Got Our Own Mythological Superhero: Vishwas Mudagal on His New Book The Last Avatar',b'2018-12-03T12:09:05+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Screen-Shot-2018-11-30-at-10.37.30-AM.png' width='90' height='62' />In an exclusive chat, author Vishwas Mudagal talks about why Indians are reading mythological fiction more than ever, the legend of Kalki, his upcoming book and whether he is planning to write a self-help book anytime soon. \n""",b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',
b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',b'It\xe2\x80\x99s Time We Got Our Own Mythological Superhero: Vishwas Mudagal on His New Book The Last Avatar',b'2018-12-03T12:09:05+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Screen-Shot-2018-11-30-at-10.37.30-AM.png' width='90' height='62' />In an exclusive chat, author Vishwas Mudagal talks about why Indians are reading mythological fiction more than ever, the legend of Kalki, his upcoming book and whether he is planning to write a self-help book anytime soon. \n""",b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',
b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',b'It\xe2\x80\x99s Time We Got Our Own Mythological Superhero: Vishwas Mudagal on His New Book The Last Avatar',b'2018-12-03T12:09:05+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Screen-Shot-2018-11-30-at-10.37.30-AM.png' width='90' height='62' />In an exclusive chat, author Vishwas Mudagal talks about why Indians are reading mythological fiction more than ever, the legend of Kalki, his upcoming book and whether he is planning to write a self-help book anytime soon. \n""",b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',
b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',b'It\xe2\x80\x99s Time We Got Our Own Mythological Superhero: Vishwas Mudagal on His New Book The Last Avatar',b'2018-12-03T12:09:05+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Screen-Shot-2018-11-30-at-10.37.30-AM.png' width='90' height='62' />In an exclusive chat, author Vishwas Mudagal talks about why Indians are reading mythological fiction more than ever, the legend of Kalki, his upcoming book and whether he is planning to write a self-help book anytime soon. \n""",b'https://www.news18.com/news/books/its-time-we-got-our-own-mythological-superhero-vishwas-mudagal-on-his-new-book-the-last-avatar-1955309.html',
b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',"b""Margaret Atwood Pens Sequel Of The Handmaid's Tale Inspired By 'The World We Live In'""",b'2018-11-29T11:59:59+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Margaret-Atwood.jpg' width='90' height='62' />Atwood recently announced a sequel of the critically acclaimed book, which will be released 34 years after The Handmaid's Tale, on 10 September 2019, just in time for the 2020 US election. """,b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',
b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',"b""Margaret Atwood Pens Sequel Of The Handmaid's Tale Inspired By 'The World We Live In'""",b'2018-11-29T11:59:59+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Margaret-Atwood.jpg' width='90' height='62' />Atwood recently announced a sequel of the critically acclaimed book, which will be released 34 years after The Handmaid's Tale, on 10 September 2019, just in time for the 2020 US election. """,b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',
b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',"b""Margaret Atwood Pens Sequel Of The Handmaid's Tale Inspired By 'The World We Live In'""",b'2018-11-29T11:59:59+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Margaret-Atwood.jpg' width='90' height='62' />Atwood recently announced a sequel of the critically acclaimed book, which will be released 34 years after The Handmaid's Tale, on 10 September 2019, just in time for the 2020 US election. """,b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',
b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',"b""Margaret Atwood Pens Sequel Of The Handmaid's Tale Inspired By 'The World We Live In'""",b'2018-11-29T11:59:59+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Margaret-Atwood.jpg' width='90' height='62' />Atwood recently announced a sequel of the critically acclaimed book, which will be released 34 years after The Handmaid's Tale, on 10 September 2019, just in time for the 2020 US election. """,b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',
b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',"b""Margaret Atwood Pens Sequel Of The Handmaid's Tale Inspired By 'The World We Live In'""",b'2018-11-29T11:59:59+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Margaret-Atwood.jpg' width='90' height='62' />Atwood recently announced a sequel of the critically acclaimed book, which will be released 34 years after The Handmaid's Tale, on 10 September 2019, just in time for the 2020 US election. """,b'https://www.news18.com/news/buzz/margaret-atwood-pens-sequel-of-the-handmaids-tale-inspired-by-the-world-we-live-in-1954131.html',
b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',"b""Book Excerpt: Read How Mithali Raj Left Bharatanatyam For Cricket In 'Free Hit: The Story of Women's Cricket in India'""",b'2018-12-03T17:17:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/book-excerpt.png' width='90' height='62' />Zooming into the lives of women cricketers like Mithali Raj and Jhulan Goswami, author Suprita Das shows her readers what it takes for women to 'make it' in a sport like Cricket,  which is almost a religion in India.   """,b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',
b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',"b""Book Excerpt: Read How Mithali Raj Left Bharatanatyam For Cricket In 'Free Hit: The Story of Women's Cricket in India'""",b'2018-12-03T17:17:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/book-excerpt.png' width='90' height='62' />Zooming into the lives of women cricketers like Mithali Raj and Jhulan Goswami, author Suprita Das shows her readers what it takes for women to 'make it' in a sport like Cricket,  which is almost a religion in India.   """,b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',
b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',"b""Book Excerpt: Read How Mithali Raj Left Bharatanatyam For Cricket In 'Free Hit: The Story of Women's Cricket in India'""",b'2018-12-03T17:17:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/book-excerpt.png' width='90' height='62' />Zooming into the lives of women cricketers like Mithali Raj and Jhulan Goswami, author Suprita Das shows her readers what it takes for women to 'make it' in a sport like Cricket,  which is almost a religion in India.   """,b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',
b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',"b""Book Excerpt: Read How Mithali Raj Left Bharatanatyam For Cricket In 'Free Hit: The Story of Women's Cricket in India'""",b'2018-12-03T17:17:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/book-excerpt.png' width='90' height='62' />Zooming into the lives of women cricketers like Mithali Raj and Jhulan Goswami, author Suprita Das shows her readers what it takes for women to 'make it' in a sport like Cricket,  which is almost a religion in India.   """,b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',
b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',"b""Book Excerpt: Read How Mithali Raj Left Bharatanatyam For Cricket In 'Free Hit: The Story of Women's Cricket in India'""",b'2018-12-03T17:17:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/book-excerpt.png' width='90' height='62' />Zooming into the lives of women cricketers like Mithali Raj and Jhulan Goswami, author Suprita Das shows her readers what it takes for women to 'make it' in a sport like Cricket,  which is almost a religion in India.   """,b'https://www.news18.com/news/india/book-excerpt-read-how-mithali-raj-left-bharatanatyam-for-cricket-in-free-hit-the-story-of-womens-cricket-in-india-1952173.html',
b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',b'Bibliophiles! Here are the 4 Most Delightful Weekend Reads',b'2018-11-23T14:30:50+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/BeFunky-Collage.jpg' width='90' height='62' />Winters are here and so is the time to snuggle indoors with your book. Scroll down as we picked the best reads for your weekend. """,b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',
b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',b'Bibliophiles! Here are the 4 Most Delightful Weekend Reads',b'2018-11-23T14:30:50+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/BeFunky-Collage.jpg' width='90' height='62' />Winters are here and so is the time to snuggle indoors with your book. Scroll down as we picked the best reads for your weekend. """,b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',
b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',b'Bibliophiles! Here are the 4 Most Delightful Weekend Reads',b'2018-11-23T14:30:50+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/BeFunky-Collage.jpg' width='90' height='62' />Winters are here and so is the time to snuggle indoors with your book. Scroll down as we picked the best reads for your weekend. """,b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',
b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',b'Bibliophiles! Here are the 4 Most Delightful Weekend Reads',b'2018-11-23T14:30:50+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/BeFunky-Collage.jpg' width='90' height='62' />Winters are here and so is the time to snuggle indoors with your book. Scroll down as we picked the best reads for your weekend. """,b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',
b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',b'Bibliophiles! Here are the 4 Most Delightful Weekend Reads',b'2018-11-23T14:30:50+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/BeFunky-Collage.jpg' width='90' height='62' />Winters are here and so is the time to snuggle indoors with your book. Scroll down as we picked the best reads for your weekend. """,b'https://www.news18.com/news/lifestyle/bibliophiles-here-are-4-of-the-most-delightful-weekend-reads-1948267.html',
b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',"b""Book Excerpt: In Her Memoir 'Becoming', Michelle Obama Recounts How She Found 'Ways To Adapt' In Marriage""",b'2018-11-19T15:55:45+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Untitled-design-24.jpg' width='90' height='62' />Michelle Obama's memoir unfolds in her clear, witty and honest voice. She reconstructs her childhood days and youthful years in vivid details, filling the pages with deep reflective thoughts.""",b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',
b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',"b""Book Excerpt: In Her Memoir 'Becoming', Michelle Obama Recounts How She Found 'Ways To Adapt' In Marriage""",b'2018-11-19T15:55:45+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Untitled-design-24.jpg' width='90' height='62' />Michelle Obama's memoir unfolds in her clear, witty and honest voice. She reconstructs her childhood days and youthful years in vivid details, filling the pages with deep reflective thoughts.""",b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',
b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',"b""Book Excerpt: In Her Memoir 'Becoming', Michelle Obama Recounts How She Found 'Ways To Adapt' In Marriage""",b'2018-11-19T15:55:45+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Untitled-design-24.jpg' width='90' height='62' />Michelle Obama's memoir unfolds in her clear, witty and honest voice. She reconstructs her childhood days and youthful years in vivid details, filling the pages with deep reflective thoughts.""",b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',
b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',"b""Book Excerpt: In Her Memoir 'Becoming', Michelle Obama Recounts How She Found 'Ways To Adapt' In Marriage""",b'2018-11-19T15:55:45+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Untitled-design-24.jpg' width='90' height='62' />Michelle Obama's memoir unfolds in her clear, witty and honest voice. She reconstructs her childhood days and youthful years in vivid details, filling the pages with deep reflective thoughts.""",b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',
b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',"b""Book Excerpt: In Her Memoir 'Becoming', Michelle Obama Recounts How She Found 'Ways To Adapt' In Marriage""",b'2018-11-19T15:55:45+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Untitled-design-24.jpg' width='90' height='62' />Michelle Obama's memoir unfolds in her clear, witty and honest voice. She reconstructs her childhood days and youthful years in vivid details, filling the pages with deep reflective thoughts.""",b'https://www.news18.com/news/books/book-excerpt-in-her-memoir-becoming-michelle-obama-recounts-how-she-found-ways-to-adapt-in-marriage-1943553.html',
b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',b'Former Kashmir Interlocutor Radha Kumar Talks About Challenges for Dineshwar Sharma in New Book',b'2018-11-19T14:20:46+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Paradise-at-War.png' width='90' height='62' />In the book, \xe2\x80\x98Paradise at War: A Political History of Kashmir\xe2\x80\x99, Kumar looks back at the days she spent in the valley trying to understand it at a very crucial time \xe2\x80\x93 when the Centre is dealing with one of the worst spells of violent unrests in the Valley.""",b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',
b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',b'Former Kashmir Interlocutor Radha Kumar Talks About Challenges for Dineshwar Sharma in New Book',b'2018-11-19T14:20:46+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Paradise-at-War.png' width='90' height='62' />In the book, \xe2\x80\x98Paradise at War: A Political History of Kashmir\xe2\x80\x99, Kumar looks back at the days she spent in the valley trying to understand it at a very crucial time \xe2\x80\x93 when the Centre is dealing with one of the worst spells of violent unrests in the Valley.""",b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',
b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',b'Former Kashmir Interlocutor Radha Kumar Talks About Challenges for Dineshwar Sharma in New Book',b'2018-11-19T14:20:46+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Paradise-at-War.png' width='90' height='62' />In the book, \xe2\x80\x98Paradise at War: A Political History of Kashmir\xe2\x80\x99, Kumar looks back at the days she spent in the valley trying to understand it at a very crucial time \xe2\x80\x93 when the Centre is dealing with one of the worst spells of violent unrests in the Valley.""",b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',
b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',b'Former Kashmir Interlocutor Radha Kumar Talks About Challenges for Dineshwar Sharma in New Book',b'2018-11-19T14:20:46+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Paradise-at-War.png' width='90' height='62' />In the book, \xe2\x80\x98Paradise at War: A Political History of Kashmir\xe2\x80\x99, Kumar looks back at the days she spent in the valley trying to understand it at a very crucial time \xe2\x80\x93 when the Centre is dealing with one of the worst spells of violent unrests in the Valley.""",b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',
b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',b'Former Kashmir Interlocutor Radha Kumar Talks About Challenges for Dineshwar Sharma in New Book',b'2018-11-19T14:20:46+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/Paradise-at-War.png' width='90' height='62' />In the book, \xe2\x80\x98Paradise at War: A Political History of Kashmir\xe2\x80\x99, Kumar looks back at the days she spent in the valley trying to understand it at a very crucial time \xe2\x80\x93 when the Centre is dealing with one of the worst spells of violent unrests in the Valley.""",b'https://www.news18.com/news/books/former-kashmir-interlocutor-radha-kumar-talks-about-challenges-for-dineshwar-sharma-in-new-book-1943479.html',
b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',"b""Writing Process Messy, Full of Self Doubts: 'The Danish Girl' Writer David Ebershoff""",b'2018-11-18T16:51:26+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/87tiRlyE_400x400.jpg' width='90' height='62' />David Ebershoff's  debut novel &quot;The Danish Girl&quot; was adapted into an Academy Award-winning film of the same name in 2015, starring Eddie Redmayne.""",b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',
b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',"b""Writing Process Messy, Full of Self Doubts: 'The Danish Girl' Writer David Ebershoff""",b'2018-11-18T16:51:26+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/87tiRlyE_400x400.jpg' width='90' height='62' />David Ebershoff's  debut novel &quot;The Danish Girl&quot; was adapted into an Academy Award-winning film of the same name in 2015, starring Eddie Redmayne.""",b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',
b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',"b""Writing Process Messy, Full of Self Doubts: 'The Danish Girl' Writer David Ebershoff""",b'2018-11-18T16:51:26+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/87tiRlyE_400x400.jpg' width='90' height='62' />David Ebershoff's  debut novel &quot;The Danish Girl&quot; was adapted into an Academy Award-winning film of the same name in 2015, starring Eddie Redmayne.""",b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',
b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',"b""Writing Process Messy, Full of Self Doubts: 'The Danish Girl' Writer David Ebershoff""",b'2018-11-18T16:51:26+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/87tiRlyE_400x400.jpg' width='90' height='62' />David Ebershoff's  debut novel &quot;The Danish Girl&quot; was adapted into an Academy Award-winning film of the same name in 2015, starring Eddie Redmayne.""",b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',
b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',"b""Writing Process Messy, Full of Self Doubts: 'The Danish Girl' Writer David Ebershoff""",b'2018-11-18T16:51:26+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/87tiRlyE_400x400.jpg' width='90' height='62' />David Ebershoff's  debut novel &quot;The Danish Girl&quot; was adapted into an Academy Award-winning film of the same name in 2015, starring Eddie Redmayne.""",b'https://www.news18.com/news/lifestyle/writing-process-messy-full-of-self-doubts-the-danish-girl-writer-david-ebershoff-2-1942635.html',
b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',"b""Margaret Atwood Just Helped Out a Student With Her Homework Essay on 'The Handmaid's Tale'""",b'2018-11-09T18:31:17+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/margaret.jpg' width='90' height='62' />The Man Booker Prize-winning Canadian author clarified why she used the theme of power in her 1985 distopian cult classic 'The Handmaid's Tale', which was published in 1985.""",b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',
b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',"b""Margaret Atwood Just Helped Out a Student With Her Homework Essay on 'The Handmaid's Tale'""",b'2018-11-09T18:31:17+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/margaret.jpg' width='90' height='62' />The Man Booker Prize-winning Canadian author clarified why she used the theme of power in her 1985 distopian cult classic 'The Handmaid's Tale', which was published in 1985.""",b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',
b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',"b""Margaret Atwood Just Helped Out a Student With Her Homework Essay on 'The Handmaid's Tale'""",b'2018-11-09T18:31:17+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2018/11/margaret.jpg' width='90' height='62' />The Man Booker Prize-winning Canadian author clarified why she used the theme of power in her 1985 distopian cult classic 'The Handmaid's Tale', which was published in 1985.""",b'https://www.news18.com/news/buzz/margaret-atwood-just-helped-out-a-student-with-her-homework-essay-on-the-handmaids-tale-1934509.html',
